"","status","family","pval","qval","gene_short_name","num_cells_expressed","use_for_ordering"
"Nr3c2","OK","negbinomial.size",0.0665902151364253,0.221954179303623,"Nr3c2",19,FALSE
"Arhgap10","OK","negbinomial.size",0.374631777737071,0.624256312464181,"Arhgap10",220,TRUE
"Prmt10","OK","negbinomial.size",0.206566748276422,0.449151579742388,"Prmt10",25,FALSE
"Tmem184c","OK","negbinomial.size",0.190253038550055,0.426736499197742,"Tmem184c",150,TRUE
"Rbmxl1","OK","negbinomial.size",0.670400273771546,0.83067489977569,"Rbmxl1",179,TRUE
"Slc10a7","OK","negbinomial.size",0.242413436742471,0.488454164171453,"Slc10a7",37,TRUE
"Lsm6","OK","negbinomial.size",0.543428435001579,0.750116970761656,"Lsm6",359,TRUE
"Zfp827","OK","negbinomial.size",0.589467013401678,0.78320474793904,"Zfp827",49,TRUE
"Mmaa","OK","negbinomial.size",0.341212660783494,0.59456213290932,"Mmaa",53,TRUE
"Smad1","OK","negbinomial.size",0.042793208190197,0.165530096989764,"Smad1",98,TRUE
"Otud4","OK","negbinomial.size",0.712827802792173,0.856518883670187,"Otud4",76,TRUE
"Abce1","OK","negbinomial.size",0.185236404618673,0.420790421681907,"Abce1",134,TRUE
"Anapc10","OK","negbinomial.size",0.515806539877795,0.730537547216686,"Anapc10",165,TRUE
"Smarca5","OK","negbinomial.size",0.736397059285791,0.872219157209236,"Smarca5",322,TRUE
"Gab1","OK","negbinomial.size",0.00272721203570091,0.019870700957129,"Gab1",124,TRUE
"Usp38","OK","negbinomial.size",0.573348906155953,0.771580141993948,"Usp38",34,FALSE
"Il15","OK","negbinomial.size",0.661771622300264,0.825906314678333,"Il15",111,TRUE
"Zfp330","OK","negbinomial.size",0.269017876550323,0.518509515759017,"Zfp330",132,TRUE
"Rnf150","OK","negbinomial.size",0.0167798935264295,0.0825078924340364,"Rnf150",24,FALSE
"Elmod2","OK","negbinomial.size",0.739668629587713,0.874338255607586,"Elmod2",33,FALSE
"Scoc","OK","negbinomial.size",0.733691125851746,0.869933632027793,"Scoc",275,TRUE
"Ndufb7","OK","negbinomial.size",0.0103339033919858,0.057670179985355,"Ndufb7",547,TRUE
"Tecr","OK","negbinomial.size",0.447212193252385,0.680904869237259,"Tecr",512,TRUE
"Dnajb1","OK","negbinomial.size",0.0301393326591209,0.128369958866632,"Dnajb1",225,TRUE
"Gipc1","OK","negbinomial.size",0.00207078325912697,0.0159266967754131,"Gipc1",185,TRUE
"Ptger1","OK","negbinomial.size",0.608922825358425,0.795104775223317,"Ptger1",38,TRUE
"Pkn1","OK","negbinomial.size",0.514202356780034,0.729663367111189,"Pkn1",69,TRUE
"Ddx39","OK","negbinomial.size",0.235240349618869,0.481832088800776,"Ddx39",106,TRUE
"Adgre5","OK","negbinomial.size",0.851313614648168,0.932691159985474,"Adgre5",248,TRUE
"Adgrl1","OK","negbinomial.size",0.726883601995486,0.865157476788255,"Adgrl1",62,TRUE
"Asf1b","OK","negbinomial.size",3.11252920265897e-05,0.000409859015804893,"Asf1b",21,FALSE
"Prkaca","OK","negbinomial.size",0.523524536751864,0.736641883330159,"Prkaca",179,TRUE
"Samd1","OK","negbinomial.size",0.931088314693435,0.967122879892276,"Samd1",36,FALSE
"Rfx1","OK","negbinomial.size",0.937613838690648,0.970312213211135,"Rfx1",23,FALSE
"Dcaf15","OK","negbinomial.size",0.892544821112709,0.952104451726703,"Dcaf15",19,FALSE
"Cc2d1a","OK","negbinomial.size",0.81517162976754,0.911947561131287,"Cc2d1a",53,TRUE
"Gm26532","OK","negbinomial.size",0.00348593042221661,0.0242933584706526,"Gm26532",218,TRUE
"Zswim4","OK","negbinomial.size",0.369608170607027,0.619450381152855,"Zswim4",24,FALSE
"D8Ertd738e","OK","negbinomial.size",0.179519430729751,0.413045579412616,"D8Ertd738e",625,TRUE
"Mri1","OK","negbinomial.size",0.913578082658065,0.961054224860339,"Mri1",72,TRUE
"Ccdc130","OK","negbinomial.size",0.443507098329794,0.677857527422986,"Ccdc130",43,TRUE
"Cacna1a","OK","negbinomial.size",0.154171073162408,0.378785583393542,"Cacna1a",67,TRUE
"Ier2","OK","negbinomial.size",1.2550612210754e-15,5.09573045049671e-14,"Ier2",567,TRUE
"Nacc1","OK","negbinomial.size",0.171910089026604,0.403862569734199,"Nacc1",30,FALSE
"Trmt1","OK","negbinomial.size",0.223952075467215,0.46855992488529,"Trmt1",100,TRUE
"Nfix","OK","negbinomial.size",0.271105463924983,0.520920415149145,"Nfix",648,TRUE
"G430095P16Rik","OK","negbinomial.size",0.91627885229903,0.961946863299882,"G430095P16Rik",14,FALSE
"Dand5","OK","negbinomial.size",0.653826260674988,0.82184829381035,"Dand5",30,FALSE
"Gadd45gip1","OK","negbinomial.size",0.693578061480324,0.84393296811791,"Gadd45gip1",232,TRUE
"Rad23a","OK","negbinomial.size",0.901085368610082,0.95602751757665,"Rad23a",281,TRUE
"Calr","OK","negbinomial.size",0.534500153780869,0.744528765094494,"Calr",666,TRUE
"Farsa","OK","negbinomial.size",0.446684702155667,0.680564075099442,"Farsa",115,TRUE
"Syce2","OK","negbinomial.size",0.952596627499608,0.97799338596066,"Syce2",32,FALSE
"Gcdh","OK","negbinomial.size",0.00312029975739436,0.0222430528507387,"Gcdh",87,TRUE
"Dnase2a","OK","negbinomial.size",0.0131166173721154,0.068813115295845,"Dnase2a",42,TRUE
"Rnaseh2a","OK","negbinomial.size",0.00169447309475272,0.0135436986446498,"Rnaseh2a",94,TRUE
"Prdx2","OK","negbinomial.size",0.0126818538840021,0.0671293597657662,"Prdx2",624,TRUE
"Junb","OK","negbinomial.size",4.22757243994349e-50,6.67241926225448e-48,"Junb",648,TRUE
"Asna1","OK","negbinomial.size",0.0412540280715242,0.161697320241168,"Asna1",196,TRUE
"2310036O22Rik","OK","negbinomial.size",0.594559887849538,0.785503195383392,"2310036O22Rik",444,TRUE
"Tnpo2","OK","negbinomial.size",0.161009889320293,0.388594756552515,"Tnpo2",64,TRUE
"Fbxw9","OK","negbinomial.size",0.289268348517198,0.541361913649041,"Fbxw9",46,TRUE
"Dhps","OK","negbinomial.size",0.058306251190148,0.202159607313366,"Dhps",129,TRUE
"Wdr83","OK","negbinomial.size",0.0746214862542854,0.238791886320575,"Wdr83",98,TRUE
"Wdr83os","OK","negbinomial.size",0.0212994647184408,0.098588104764497,"Wdr83os",361,TRUE
"Man2b1","OK","negbinomial.size",0.00473149313540002,0.0309868955979598,"Man2b1",118,TRUE
"Cks1brt","OK","negbinomial.size",0.291518085507763,0.542920336745885,"Cks1brt",17,FALSE
"Vps35","OK","negbinomial.size",0.135762941666061,0.350462917371546,"Vps35",258,TRUE
"Orc6","OK","negbinomial.size",0.489229932167483,0.712591033408596,"Orc6",90,TRUE
"4921524J17Rik","OK","negbinomial.size",0.113488529754176,0.311724128164365,"4921524J17Rik",213,TRUE
"Gpt2","OK","negbinomial.size",0.160943620159551,0.38855412914272,"Gpt2",10,FALSE
"Dnaja2","OK","negbinomial.size",0.657126589579931,0.823883307412054,"Dnaja2",353,TRUE
"Itfg1","OK","negbinomial.size",0.96674115400982,0.985652021820948,"Itfg1",271,TRUE
"Phkb","OK","negbinomial.size",0.0797238528146463,0.249479333884649,"Phkb",66,TRUE
"Lonp2","OK","negbinomial.size",0.309496914647832,0.563205980114259,"Lonp2",112,TRUE
"Siah1a","OK","negbinomial.size",0.621157923310743,0.800716249878236,"Siah1a",103,TRUE
"N4bp1","OK","negbinomial.size",0.0726831340641387,0.234722536116063,"N4bp1",77,TRUE
"Zfp423","OK","negbinomial.size",0.0761054992412204,0.24188563987968,"Zfp423",54,TRUE
"Cnep1r1","OK","negbinomial.size",0.795214788450098,0.901008675148365,"Cnep1r1",232,TRUE
"Heatr3","OK","negbinomial.size",0.388785530046741,0.637788120290409,"Heatr3",72,TRUE
"Papd5","OK","negbinomial.size",0.164080842102923,0.392798529503386,"Papd5",50,TRUE
"Adcy7","OK","negbinomial.size",0.000113229392522271,0.00130004976701288,"Adcy7",82,TRUE
"Brd7","OK","negbinomial.size",0.496102538612176,0.716777339825689,"Brd7",183,TRUE
"Nkd1","OK","negbinomial.size",0.176309060121085,0.409489760151672,"Nkd1",19,FALSE
"Cyld","OK","negbinomial.size",0.496783283459686,0.71718475202444,"Cyld",104,TRUE
"Chd9","OK","negbinomial.size",0.355831514005457,0.60707962081978,"Chd9",157,TRUE
"Rbl2","OK","negbinomial.size",0.454688057383505,0.685942503602135,"Rbl2",80,TRUE
"Aktip","OK","negbinomial.size",0.0440900250347245,0.168926992492362,"Aktip",314,TRUE
"Rpgrip1l","OK","negbinomial.size",0.584473607024307,0.779251783499629,"Rpgrip1l",26,FALSE
"Fto","OK","negbinomial.size",0.0230236990998137,0.104979128929032,"Fto",205,TRUE
"Irx3","OK","negbinomial.size",0.000182393668831986,0.00196529178166464,"Irx3",47,TRUE
"Mmp2","OK","negbinomial.size",1.21288947468069e-38,1.30688840896844e-36,"Mmp2",503,TRUE
"Lpcat2","OK","negbinomial.size",0.332219844221668,0.586516952798233,"Lpcat2",15,FALSE
"Gnao1","OK","negbinomial.size",0.401508342302789,0.648688362722759,"Gnao1",63,TRUE
"Amfr","OK","negbinomial.size",0.272879529177223,0.522894665519829,"Amfr",337,TRUE
"Nudt21","OK","negbinomial.size",0.167968368596585,0.39770935249622,"Nudt21",199,TRUE
"Ogfod1","OK","negbinomial.size",0.70727571793835,0.852045978845103,"Ogfod1",33,FALSE
"Bbs2","OK","negbinomial.size",0.175099190568335,0.408188377264148,"Bbs2",21,FALSE
"Mt3","OK","negbinomial.size",0.00199260160022664,0.0154419733970538,"Mt3",443,TRUE
"Mt2","OK","negbinomial.size",4.61525189917594e-21,2.43955248972479e-19,"Mt2",728,TRUE
"Mt1","OK","negbinomial.size",1.08898147764957e-14,4.2225350998412e-13,"Mt1",728,TRUE
"Nup93","OK","negbinomial.size",0.788685938250651,0.898805887498347,"Nup93",57,TRUE
"Herpud1","OK","negbinomial.size",0.000432139013367703,0.00415313017478429,"Herpud1",524,TRUE
"Cpne2","OK","negbinomial.size",0.00114719929962493,0.00967307400421138,"Cpne2",304,TRUE
"Fam192a","OK","negbinomial.size",0.69761407950987,0.846320599219184,"Fam192a",122,TRUE
"Rspry1","OK","negbinomial.size",0.908247767554717,0.958693555923216,"Rspry1",121,TRUE
"Arl2bp","OK","negbinomial.size",0.348219460946662,0.601194113834093,"Arl2bp",309,TRUE
"Ccl22","OK","negbinomial.size",0.45452343412674,0.685886022464886,"Ccl22",10,FALSE
"Cx3cl1","OK","negbinomial.size",0.915738705551836,0.961740200038788,"Cx3cl1",36,FALSE
"Ciapin1","OK","negbinomial.size",0.554076194764681,0.757469542336588,"Ciapin1",108,TRUE
"Coq9","OK","negbinomial.size",0.178535620870549,0.411830005655696,"Coq9",124,TRUE
"Polr2c","OK","negbinomial.size",0.433450178173245,0.672248428217075,"Polr2c",344,TRUE
"Dok4","OK","negbinomial.size",0.0508581313698541,0.186125480121027,"Dok4",33,FALSE
"Ccdc102a","OK","negbinomial.size",0.10512718657919,0.296936178658457,"Ccdc102a",135,TRUE
"Katnb1","OK","negbinomial.size",0.400766773943576,0.648237942957811,"Katnb1",40,TRUE
"Kifc3","OK","negbinomial.size",0.0150928422349592,0.0763530825004066,"Kifc3",75,TRUE
"Zfp319","OK","negbinomial.size",0.214224783402891,0.456996558692708,"Zfp319",17,FALSE
"Usb1","OK","negbinomial.size",0.392125870015287,0.640735272585492,"Usb1",47,TRUE
"Cfap20","OK","negbinomial.size",0.795357648988723,0.901008675148365,"Cfap20",221,TRUE
"Csnk2a2","OK","negbinomial.size",0.143518357220926,0.362761585257994,"Csnk2a2",32,FALSE
"Gins3","OK","negbinomial.size",0.00447324173536751,0.0295735379861524,"Gins3",12,FALSE
"Ndrg4","OK","negbinomial.size",2.06909893178505e-05,0.000283451376889771,"Ndrg4",222,TRUE
"Setd6","OK","negbinomial.size",0.177019038584556,0.410255948675883,"Setd6",98,TRUE
"Cnot1","OK","negbinomial.size",0.261272078886787,0.508673382745824,"Cnot1",98,TRUE
"Gm10094","OK","negbinomial.size",0.28328822042299,0.535423814818693,"Gm10094",139,TRUE
"Slc38a7","OK","negbinomial.size",0.160122913326484,0.387725643936676,"Slc38a7",24,FALSE
"Got2","OK","negbinomial.size",0.131989940485826,0.34349263192851,"Got2",204,TRUE
"Cdh11","OK","negbinomial.size",0.0294698211519364,0.126286354045353,"Cdh11",53,TRUE
"Gm8730","OK","negbinomial.size",2.47521858378838e-13,8.72242121067064e-12,"Gm8730",699,TRUE
"Cdh5","OK","negbinomial.size",0.0393397067499318,0.15627109317254,"Cdh5",13,FALSE
"Bean1","OK","negbinomial.size",0.0520485331991016,0.188878195821844,"Bean1",10,FALSE
"Tk2","OK","negbinomial.size",0.502640322951861,0.721756465786591,"Tk2",64,TRUE
"Cklf","OK","negbinomial.size",0.168611553121689,0.398513120720273,"Cklf",62,TRUE
"Cmtm3","OK","negbinomial.size",0.678416425588876,0.83551318443224,"Cmtm3",161,TRUE
"Cmtm4","OK","negbinomial.size",0.0863310367648754,0.262030276983506,"Cmtm4",111,TRUE
"Dync1li2","OK","negbinomial.size",0.89242135824519,0.952104451726703,"Dync1li2",155,TRUE
"Nae1","OK","negbinomial.size",0.811649941259923,0.910614792069712,"Nae1",188,TRUE
"Rrad","OK","negbinomial.size",3.88244533481968e-07,7.17932053168142e-06,"Rrad",217,TRUE
"Fam96b","OK","negbinomial.size",0.000944554768577285,0.00828870848604311,"Fam96b",330,TRUE
"Cbfb","OK","negbinomial.size",0.864314321213164,0.938881958464009,"Cbfb",271,TRUE
"D230025D16Rik","OK","negbinomial.size",0.391653106567368,0.640260207786842,"D230025D16Rik",41,TRUE
"B3gnt9","OK","negbinomial.size",0.0204769294910598,0.0956899382305323,"B3gnt9",285,TRUE
"Tradd","OK","negbinomial.size",0.436362467378206,0.674093990824397,"Tradd",145,TRUE
"Fbxl8","OK","negbinomial.size",0.61546587240176,0.798900795335819,"Fbxl8",58,TRUE
"Hsf4","OK","negbinomial.size",0.0732875993427319,0.23599449374559,"Hsf4",13,FALSE
"Nol3","OK","negbinomial.size",0.222118320855027,0.466917726204707,"Nol3",68,TRUE
"E2f4","OK","negbinomial.size",0.891141401052406,0.951600480294249,"E2f4",92,TRUE
"Tmem208","OK","negbinomial.size",0.0264535509075194,0.116570385949533,"Tmem208",294,TRUE
"Fhod1","OK","negbinomial.size",0.0572485797867276,0.200194109040273,"Fhod1",27,FALSE
"Tppp3","OK","negbinomial.size",2.32668970842508e-205,3.25911060907643e-202,"Tppp3",483,TRUE
"Zdhhc1","OK","negbinomial.size",0.360785012684885,0.612098738904055,"Zdhhc1",77,TRUE
"Atp6v0d1","OK","negbinomial.size",0.268110606694444,0.517116602171762,"Atp6v0d1",309,TRUE
"Fam65a","OK","negbinomial.size",0.355495726601652,0.606862759985144,"Fam65a",94,TRUE
"Gm5914","OK","negbinomial.size",0.408174565858798,0.655155412178416,"Gm5914",20,FALSE
"Ctcf","OK","negbinomial.size",0.366303602187341,0.616555760348599,"Ctcf",188,TRUE
"Acd","OK","negbinomial.size",0.179541764886565,0.413045579412616,"Acd",106,TRUE
"Pard6a","OK","negbinomial.size",0.0388427342326818,0.154899955633588,"Pard6a",84,TRUE
"Enkd1","OK","negbinomial.size",0.27996253501827,0.531468773067039,"Enkd1",40,TRUE
"Gfod2","OK","negbinomial.size",0.457012622140386,0.688714825673099,"Gfod2",29,FALSE
"Ranbp10","OK","negbinomial.size",0.614207417840632,0.798484747060078,"Ranbp10",29,FALSE
"Cenpt","OK","negbinomial.size",0.0276665590670999,0.120587888333692,"Cenpt",36,FALSE
"Thap11","OK","negbinomial.size",0.824667679368856,0.917881010628467,"Thap11",156,TRUE
"Nutf2","OK","negbinomial.size",0.645402337389324,0.815731052002928,"Nutf2",152,TRUE
"Edc4","OK","negbinomial.size",0.411257144571691,0.657065984369352,"Edc4",52,TRUE
"Pskh1","OK","negbinomial.size",0.257872199172536,0.504577591047221,"Pskh1",38,TRUE
"Psmb10","OK","negbinomial.size",0.323465466093918,0.577887886606069,"Psmb10",95,TRUE
"Slc12a4","OK","negbinomial.size",0.768543650713798,0.888782265211436,"Slc12a4",182,TRUE
"Dpep2","OK","negbinomial.size",0.890210937904772,0.951063381807867,"Dpep2",10,FALSE
"Dus2","OK","negbinomial.size",0.840725946238517,0.927189740532313,"Dus2",28,FALSE
"Ddx28","OK","negbinomial.size",0.444719696013584,0.678677504225551,"Ddx28",28,FALSE
"Nfatc3","OK","negbinomial.size",0.649274222298326,0.818513548776582,"Nfatc3",103,TRUE
"Pla2g15","OK","negbinomial.size",0.44833008192091,0.681865757058322,"Pla2g15",53,TRUE
"Slc7a6","OK","negbinomial.size",0.530732389888687,0.742032084977246,"Slc7a6",41,TRUE
"Slc7a6os","OK","negbinomial.size",0.987937747395174,0.995041380308315,"Slc7a6os",55,TRUE
"Prmt7","OK","negbinomial.size",0.727626749331816,0.865582309236978,"Prmt7",63,TRUE
"Smpd3","OK","negbinomial.size",0.872251098802632,0.943479325596746,"Smpd3",13,FALSE
"Zfp90","OK","negbinomial.size",0.746009357582764,0.877775390368412,"Zfp90",30,FALSE
"Gm10073","OK","negbinomial.size",0.00136377764352202,0.0112371266715498,"Gm10073",647,TRUE
"Tango6","OK","negbinomial.size",0.800686504264289,0.904750306567695,"Tango6",10,FALSE
"Chtf8","OK","negbinomial.size",0.796023699961136,0.901131034350792,"Chtf8",126,TRUE
"Cirh1a","OK","negbinomial.size",0.889872093725181,0.950973362796527,"Cirh1a",56,TRUE
"Sntb2","OK","negbinomial.size",0.00177203908748934,0.0140137403065671,"Sntb2",321,TRUE
"Vps4a","OK","negbinomial.size",0.272664795182758,0.522751359250297,"Vps4a",174,TRUE
"Cog8","OK","negbinomial.size",0.566908268666714,0.767179814764329,"Cog8",150,TRUE
"Nip7","OK","negbinomial.size",0.398141290651861,0.64548195935254,"Nip7",127,TRUE
"Terf2","OK","negbinomial.size",0.548711710288134,0.754184156198801,"Terf2",54,TRUE
"Cyb5b","OK","negbinomial.size",0.953574960308875,0.978144013830351,"Cyb5b",129,TRUE
"Rps18-ps3","OK","negbinomial.size",0.000118070551963053,0.00134735092189202,"Rps18-ps3",638,TRUE
"Nfat5","OK","negbinomial.size",0.351422469218835,0.60368854387994,"Nfat5",315,TRUE
"Nqo1","OK","negbinomial.size",0.0670412513694671,0.22272880606174,"Nqo1",34,FALSE
"Nob1","OK","negbinomial.size",0.144453131414333,0.36396567402428,"Nob1",105,TRUE
"Wwp2","OK","negbinomial.size",8.07990785570677e-06,0.000118823421825525,"Wwp2",144,TRUE
"Rps26-ps1","OK","negbinomial.size",0.000404417140510316,0.0039203274018673,"Rps26-ps1",540,TRUE
"Psmd7","OK","negbinomial.size",0.00915021655441593,0.0525293681909759,"Psmd7",459,TRUE
"Zfhx3","OK","negbinomial.size",0.189304001128602,0.425801010968912,"Zfhx3",478,TRUE
"Dhx38","OK","negbinomial.size",0.238997445472622,0.485302878431118,"Dhx38",58,TRUE
"Txnl4b","OK","negbinomial.size",0.242798828121722,0.488596718280497,"Txnl4b",25,FALSE
"Dhodh","OK","negbinomial.size",0.715860562195399,0.857227341308147,"Dhodh",49,TRUE
"Ist1","OK","negbinomial.size",0.40018126951232,0.647758385982242,"Ist1",134,TRUE
"Zfp821","OK","negbinomial.size",0.014774085602957,0.0751513405659267,"Zfp821",27,FALSE
"Atxn1l","OK","negbinomial.size",0.774199968154507,0.891963231404016,"Atxn1l",62,TRUE
"Ap1g1","OK","negbinomial.size",0.165754316034014,0.39486455473579,"Ap1g1",97,TRUE
"Phlpp2","OK","negbinomial.size",0.16613897004963,0.395108934290354,"Phlpp2",33,FALSE
"Cmtr2","OK","negbinomial.size",0.920398187030015,0.962663998866749,"Cmtr2",10,FALSE
"Vac14","OK","negbinomial.size",0.400832397042149,0.648250518293306,"Vac14",24,FALSE
"Mtss1l","OK","negbinomial.size",0.285034046874144,0.537185274322143,"Mtss1l",63,TRUE
"Il34","OK","negbinomial.size",0.134053092128364,0.347168696646742,"Il34",294,TRUE
"Sf3b3","OK","negbinomial.size",0.0747452629232671,0.239039787762024,"Sf3b3",108,TRUE
"Cog4","OK","negbinomial.size",0.239048579089917,0.485302878431118,"Cog4",75,TRUE
"Fuk","OK","negbinomial.size",0.887968391084226,0.950263289434488,"Fuk",11,FALSE
"St3gal2","OK","negbinomial.size",0.200188520007836,0.441249519120341,"St3gal2",208,TRUE
"Ddx19a","OK","negbinomial.size",0.251723230365138,0.49767299214392,"Ddx19a",116,TRUE
"Ddx19b","OK","negbinomial.size",0.765431264886829,0.88758548351336,"Ddx19b",29,FALSE
"Aars","OK","negbinomial.size",0.113129724085115,0.311252562754187,"Aars",246,TRUE
"Pdpr","OK","negbinomial.size",0.949721963698502,0.977280470634106,"Pdpr",16,FALSE
"Glg1","OK","negbinomial.size",0.432192660238973,0.671140281923332,"Glg1",409,TRUE
"Rfwd3","OK","negbinomial.size",0.742383099194955,0.876054118873473,"Rfwd3",28,FALSE
"Wdr59","OK","negbinomial.size",0.66264056017899,0.826274918082091,"Wdr59",18,FALSE
"Znrf1","OK","negbinomial.size",0.000376960921618392,0.00369117530573438,"Znrf1",191,TRUE
"Zfp1","OK","negbinomial.size",0.673441763122655,0.832681054568296,"Zfp1",34,FALSE
"Bcar1","OK","negbinomial.size",0.000455203454611204,0.00434868705232153,"Bcar1",109,TRUE
"Cfdp1","OK","negbinomial.size",0.37978675598456,0.629662729333182,"Cfdp1",388,TRUE
"Chst5","OK","negbinomial.size",0.00209264647297065,0.0159960411842491,"Chst5",23,FALSE
"Tmem231","OK","negbinomial.size",0.222703304260125,0.467313189184893,"Tmem231",15,FALSE
"Gabarapl2","OK","negbinomial.size",0.549887902768352,0.755059899328777,"Gabarapl2",600,TRUE
"Adat1","OK","negbinomial.size",0.200634172394062,0.441639191257477,"Adat1",18,FALSE
"Kars","OK","negbinomial.size",0.515081505738748,0.730166737191236,"Kars",170,TRUE
"Terf2ip","OK","negbinomial.size",0.177947989364462,0.410812766546798,"Terf2ip",99,TRUE
"Gm6793","OK","negbinomial.size",0.205724769454792,0.448027409514139,"Gm6793",30,FALSE
"Mon1b","OK","negbinomial.size",0.778861825509617,0.89399265124617,"Mon1b",25,FALSE
"Nudt7","OK","negbinomial.size",0.781646930390634,0.895250971173083,"Nudt7",46,TRUE
"Vat1l","OK","negbinomial.size",0.109194706196937,0.304537891279438,"Vat1l",22,FALSE
"Clec3a","OK","negbinomial.size",0.928658998955227,0.966253736517388,"Clec3a",13,FALSE
"Wwox","OK","negbinomial.size",0.625412310658537,0.803620038211164,"Wwox",55,TRUE
"Gm16118","OK","negbinomial.size",0.123956575054105,0.330862455850963,"Gm16118",21,FALSE
